mean_x,std_x,min_x,max_x,energy_x,mean_y,std_y,min_y,max_y,energy_y,mean_z,std_z,min_z,max_z,energy_z,mean_magnitude,std_magnitude,min_magnitude,max_magnitude,energy_magnitude,activity,subject_id
-2.0400384393499995,2.258863423203638,-10.05722,3.0541534,921.3196159065969,9.720413223000001,3.519343246368799,2.9535065,18.621674,10674.835234277729,0.34396057444999995,2.0117628966716516,-5.0119934,5.853714,412.502692967644,10.316984657347911,3.7127140296863437,3.1007914489762047,19.585273326810277,12008.657543151972,walking,1600
-1.8107820188299997,2.0276726668719447,-7.967087,4.3081207,734.9273399257839,9.465135635000001,3.4105583485852877,1.6655426,18.844833,10110.43817555606,0.52487457741,1.8092923195730246,-4.276184,5.921707,351.6296632700602,10.001277730062903,3.4734775101913273,2.0044964056092045,18.993168691194562,11196.995178751904,walking,1600
-2.00348785503,1.6799078887212697,-8.009933,0.7120514,680.7833194694786,9.562992232000001,3.431050209789081,2.7525482,18.132385,10310.520491596511,0.36351318396,1.8792643141075656,-5.597946,6.3009033,362.84598535681334,10.056686958438188,3.5397519436298945,3.5741039482600017,18.398866908408706,11354.149796422802,walking,1600
-1.9574520911599997,1.9014801407681559,-6.7126465,2.534912,741.1089147664987,9.571399527,3.301604198077609,2.8277283,17.58487,10240.327328341187,0.7931254504200002,2.125009332287991,-4.6990204,8.667648,509.95559957918704,10.141136593552492,3.491876144404019,3.6131962908873185,19.70330118895877,11491.391842686871,walking,1600
-1.90338348511,1.8742401285770476,-6.4341583,1.6097412,710.0516990362312,9.441136781,3.3786853512845756,2.431961,17.468094,10043.642327350615,0.32018523984200004,1.935167621637401,-5.0601807,6.782608,380.9943574408096,9.940122169852671,3.5591474246771355,2.841881520746267,17.740287458809398,11134.68838382766,walking,1600
-2.1508567806700003,2.023187782957143,-7.8818207,1.3770294,867.8540808010085,9.662479521,3.474232313988966,1.7512665,17.944244,10531.309776359387,0.53077484679,2.1111509263579267,-5.5759125,6.5989075,469.4110589508262,10.280967842468213,3.6219657288071208,3.1232264348006473,19.269329886279102,11868.574916111222,walking,1600
-2.2290170153899997,2.0538557077707864,-8.365875,1.6293182,914.4656890557353,9.514448085999998,3.6170245970540758,1.8208923,18.380142,10347.676064752632,0.4374891692300001,2.350490404615283,-4.6762085,7.750885,566.0953863960186,10.177521498198955,3.853429216032347,2.0194732296690256,20.75065956398042,11828.237140204386,walking,1600
-2.023724206767,1.8842985867962068,-6.999527,1.5254059,761.0535017614883,9.505339939,3.5302128690191172,2.2477417,16.78418,10268.926622753082,0.43348465398,1.7608898552410375,-4.467102,7.3065643,325.76346967040536,10.039005823627106,3.592331621639228,2.9553690780061386,17.855337836083766,11355.743594184978,walking,1600
-2.033636323773,1.7968343332291072,-6.232193,0.79756165,733.2004182229143,9.683068223,3.400514873219526,3.34346,18.537079,10520.96766002297,0.42801971471,2.2013999245817075,-5.1050415,6.476166,498.0900887849293,10.238781075557664,3.580240914684677,3.797704362297215,18.794286269010186,11752.258167030815,walking,1600
-2.076169431136,1.8227773998742436,-7.3587494,1.6061096,759.9771781780968,9.642840761999999,3.4014466400171095,3.2827759,18.638123,10443.851881372359,0.34996826288800004,2.0424127015025424,-5.435852,7.0156403,425.22129318551674,10.190970554865912,3.5440407625308867,3.6642068974081026,19.2930620523819,11629.05035273597,walking,1600
-2.349356841732,1.8924278995720294,-7.8584747,1.1729279,906.4948091320774,9.496882588,3.584321331429133,2.721634,19.110474,10290.96647031261,0.48311675975,2.1494669761286636,-5.1569214,6.831787,480.7408002204364,10.108536681918672,3.8401792554641023,3.383734155473321,20.366873704353715,11678.202079665125,walking,1600
-1.9509057677699997,1.7636281250842898,-8.102921,1.1430054,688.5313636670697,9.614549081,3.469318627662221,3.1701813,19.457932,10435.536405379959,0.305805813005,1.9796252405053143,-5.725937,5.8313904,397.32441271849166,10.155916774873779,3.491877483979615,3.423085523238247,19.470736321452957,11521.39218176552,walking,1600
-2.11807373044,2.065925893846302,-8.842133,1.7594452,871.1605628456011,9.541138282999999,3.377044268615451,2.2653046,17.253586,10232.370344759476,0.28154464775500004,2.1217070068080734,-5.618637,7.3290863,453.5891605190575,10.144007968913751,3.577469198542583,2.9702223230237395,19.02728004189871,11557.120068124137,walking,1600
-2.25495712887,2.3081335020918865,-10.639038,2.575119,1035.9037113885802,9.512774223000001,3.421034497675878,2.66568,17.465439,10207.931568171882,0.35952911712999996,1.8900499819329535,-4.9800415,5.497879,366.58272309269876,10.135951249976728,3.6744644747759776,3.273244607974813,21.176811906583247,11610.41800265316,walking,1600
-2.3499226275700003,2.103448189526437,-8.776825,2.9116364,990.2385698727319,9.436903823,3.6663691030564505,1.6804047,17.647217,10236.29935404005,0.37345504600999996,1.9472641913046365,-4.038788,7.3927917,389.3388123820257,10.09991562020902,3.780662096309408,3.044566189186316,18.858926679132175,11615.876736294807,walking,1600
-2.3646658414399995,1.882504645840533,-6.948517,0.73706055,910.0030045868223,9.620430461000002,3.4829502038028406,2.564331,19.494522,10456.23149558852,0.28371506089,1.9283435988173572,-4.2427063,6.8448486,376.18181805246945,10.221871615064744,3.614994567721837,2.8537694235936684,21.440698040634476,11742.416318227815,walking,1600
-2.2481285060999996,1.9188202660689846,-7.4485016,1.4588928,869.9134281281697,9.512476341,3.1484143575530177,3.2492676,17.122742,10030.059397526227,0.36046646000999993,1.858843191712095,-4.814499,7.0010834,355.06811000528063,10.084919344532658,3.3097363517428784,3.8835888321385745,19.92697878866012,11255.04093565968,walking,1600
5.1184680281,4.133566146439113,-2.3828292,19.612701,4311.422035079952,8.231199564,4.598413434268968,-2.6731262,19.612701,8868.659831373447,0.9751164841570001,3.8830430460036083,-8.429984,11.554418,1587.809522182052,11.05929020806139,5.062340056606151,2.2058886625544196,26.084792140354,14767.891388635453,walking,1601
5.0241664239,3.9503899470493775,-3.0388405,19.612701,4069.1773181455414,8.3473422741,4.69020070702377,-5.209783,19.612701,9145.612588642158,1.09301891495,4.030041184795201,-7.5207863,14.5346,1727.3509980072533,11.11481199054326,5.113100964933251,1.49241687151895,27.16676551425974,14942.140904794953,walking,1601
4.878886262899999,3.744226234184483,-3.2549171,17.85895,3768.2568958142097,8.29511878376,4.374163892423399,-3.4650085,19.612701,8775.097229689083,0.918206281184,3.639269199753316,-7.20954,10.608109,1395.4940279996163,10.81226993525461,4.7655434555235265,2.7859529674172516,24.0370049166023,13938.848153502904,walking,1601
4.5953229844,3.9136457054162768,-2.0458453,19.612701,3628.044981140295,8.568165468899998,4.580372484733725,-0.1436521,19.612701,9418.34734803671,0.7808569334,4.380161217934776,-11.232397,14.867394,1960.369172258772,11.07306414918792,5.266135892157906,2.496947903016888,27.970546562463177,15006.76150143578,walking,1601
4.69892609273,3.7300215880687286,-1.9812019,19.612701,3585.383686192301,8.334192143400001,5.156687607243235,-6.2985463,19.612701,9578.427149101926,1.11050257352,4.184245874044849,-7.747637,13.408128,1856.6050364911268,11.060394077497515,5.305975435443203,2.581743890717379,28.49257116216264,15020.41587178536,walking,1601
4.536886495619999,3.5706882670178923,-2.1350293,17.609354,3320.5655627356173,8.622884943299999,4.590533058645873,-2.5941176,19.612701,9521.64085702853,0.8444947956300001,3.924851615130101,-6.135142,15.555727,1596.3587058627625,10.973953783472057,4.919348484259301,2.8201840190365823,26.38739086958288,14438.565125626905,walking,1601
4.3135493981,3.5189792379101448,-2.926313,19.46067,3086.6091137923113,8.423872951200002,4.859093865461108,-3.1615434,19.612701,9433.632075938714,1.3046184722599998,4.483031859736574,-12.537237,16.708534,2159.862826702105,10.95926338485275,5.1928064292707825,2.8444676844555197,27.659291588670126,14680.10401643313,walking,1601
4.4452783942,3.5065514191664042,-0.6422446,14.25388,3193.3443828646673,8.64917333755,4.513784627355281,-1.4748282,19.612701,9497.870856851318,0.8740392488700002,3.8579356377939895,-8.173206,15.136143,1549.8775320072539,10.911688560974799,4.856109394363385,2.0119132014368133,25.1726885347042,14241.092771723237,walking,1601
4.34399765988,3.358515146505047,-1.0594343,19.612701,3003.7143418453697,8.6252373349,5.3300492791312255,-4.313154,19.612701,10252.00501481405,0.97256065031,4.01985451555646,-7.1047935,12.645575,1694.3512241508677,10.956260306967563,5.455149165536398,2.709586038625036,30.48321912317377,14950.070580810288,walking,1601
4.05655576268,2.993947622758722,-1.6819267,13.930662,2532.972979987669,8.7675426505,4.752242874525017,-5.9507885,19.612701,9922.777834342562,0.728645344513,3.60376897184821,-7.177218,13.032238,1338.8203332511816,10.84187210224917,4.539336577065433,3.182961184145142,24.203796327832006,13794.571147581411,walking,1601
4.194473749344999,3.738703823811983,-2.1751323,16.726492,3143.173725330878,8.790682607499999,5.236101492507003,-3.98874,19.612701,10441.869195723872,1.38785290143,4.086250346545626,-6.364985,16.662447,1845.6603151705472,11.16598854395277,5.470557761396567,2.1137441746463783,25.73528121514646,15430.703236225298,walking,1601
3.8743630005,3.6363241150137635,-2.9616275,15.738285,2810.1313198379685,8.83419725973,5.061263012136416,-2.9484594,19.612701,10340.3260669061,0.9554420786,4.128281697640355,-9.109938,14.239514,1778.5152242881095,11.033877483080573,5.2746079177077005,2.268210365885693,26.397268298985995,14928.972611032177,walking,1601
3.9014414699300004,3.8011873751327614,-1.6801311,19.368494,2952.578074954956,8.659121169399999,5.382722848931552,-3.8307228,19.612701,10366.434764207694,1.0273400062499995,4.831164992535777,-8.409035,19.612701,2416.2181121693943,11.143175669797992,5.789396917819947,2.2975890763886886,27.737352501212495,15735.23095133204,walking,1601
3.938994496699999,3.8654851387667435,-4.687248,16.030378,3030.823324947917,9.2993247744,5.121923960195577,-0.7906851,19.612701,11244.92052632549,0.8732850615959998,4.1658780818633225,-9.442732,17.277756,1794.3621589826469,11.495327460269419,5.370938134834413,2.074653366941629,26.139645246768133,16070.106010256057,walking,1601
3.635032663,3.7759278360929183,-3.2561142,15.198991,2732.8517174224403,8.629732371300001,5.384236385363984,-3.757101,19.612701,10317.23822392058,1.1888288723,4.558966624693597,-7.4345946,16.478691,2198.964900583352,11.104954195689185,5.428185024249236,1.5988577212345543,26.49843032409139,15249.054841926369,walking,1601
3.5332790891400006,3.242879485925801,-3.1974564,15.716737,2289.516580839,9.0762749668,4.809293612322587,-3.0615854,19.612701,10527.677927199189,1.166676524864,3.949576310634829,-7.4669166,15.154698,1680.4295616861289,11.008274203476338,4.902497792387493,2.79437926876927,24.812249828090135,14497.624069724317,walking,1601
3.3606212235,2.940177427781405,-2.7192147,13.497313,1985.197188160556,8.8128409368,5.1621513904505925,-0.4782418,19.612701,10404.749428548957,1.342811959681,4.639898614530764,-7.3567834,18.242022,2311.651652065558,10.84714149188231,5.445367240756395,2.0323041385815195,26.799144131754538,14701.598268775073,walking,1601
3.4240196739999997,3.3070636474234165,-3.9378633,14.059351,2255.121399636744,9.041122067000002,4.956013969433501,-1.5699978,19.612701,10605.834195096217,0.9689094678269999,4.006457596742304,-5.717354,19.612701,1682.9971006593973,10.960073435304967,5.056880226273376,1.9456382540798847,27.793113463027904,14543.95269539236,walking,1601
3.1632492281099998,3.239293040094088,-2.171541,13.487137,2039.4234884744487,8.9954407242,4.786645378582285,-0.6697779,19.612701,10360.080806309594,1.33626379359,4.226467017082186,-7.8463974,17.42859,1946.999413807829,10.793891534311348,5.218163947333689,1.5191379477261078,26.237662889418676,14346.503708591872,walking,1601
3.2240200365,3.092210557861928,-1.654992,15.368979,1986.0453668564712,9.0287201245,4.878490109108439,-0.504578,19.612701,10507.945617377347,1.3439013218500002,4.581948271358539,-8.848371,19.612701,2259.0378224661627,10.927547098947962,5.32944957713515,1.7719417012542342,27.736609774533136,14753.02880669998,walking,1601
3.09836633185,2.4689717999663943,-1.7375919,10.478224,1563.4737457880628,9.168978494329998,4.871262703180259,-6.5230026,19.612701,10756.207494964714,0.94676910502,4.034500862187679,-7.3202715,18.761562,1701.079697314356,10.834300504081698,4.801677102628357,2.8066980539297686,26.861701131797073,14020.760938067131,walking,1601
2.7795544303499997,3.088471495199248,-3.743933,14.961965,1716.919244617001,9.075526750240002,5.638573370269888,-12.584522,19.612701,11384.076034971938,1.4941674164299998,4.457213455281551,-12.403162,18.05707,2190.062053640458,11.017329040987901,5.643359746389581,1.6981041458835826,24.662096374981793,15291.057333229397,walking,1601
2.4266730716200002,2.463490726661185,-3.0250738,9.842564,1189.6840891267843,9.443671247000001,4.466099101639663,-1.4873978,19.612701,10892.950739522448,0.7087914335800001,3.9704482054158645,-7.2789717,16.710331,1610.9199658687548,10.774959535036528,4.587620029916837,3.207484474895863,25.943096849458982,13693.554794517988,walking,1601
2.3735816351600003,3.344891372720208,-4.0916905,19.612701,1671.030509111392,9.171570183400002,4.889750054923885,-1.9997569,19.612701,10778.825867266378,0.6912718726600001,4.549667596196051,-12.452243,17.489643,2097.033728544846,10.91300311106631,5.161557997024706,2.8693941918589023,27.736550332293213,14546.890104922617,walking,1601
2.23077948844,2.6189279413321787,-4.127005,10.860099,1176.6572852316126,9.5647639297,4.180429482696374,0.76075757,19.612701,10878.593978408931,0.8190743644299999,4.174172509810839,-10.745177,15.987881,1792.036179471033,10.912586254151732,4.425401388724835,1.724855038282511,25.545015026516584,13847.287443111576,walking,1601
2.18417034088,2.6615786771516463,-4.6112323,9.560646,1178.376112210148,9.287090381,4.770317645070763,-2.3439236,19.612701,10877.841887538745,1.1453382108099999,4.246371375088444,-6.4499793,14.231733,1916.315277376027,10.713986132356775,5.018735999959433,1.9732977659350708,24.419565083389323,13972.533277124921,walking,1601
2.21849720724,2.6768304795480167,-3.2441432,12.565968,1201.5497060606574,9.4389846,4.539677551274283,-1.1324574,19.612701,10949.701582588541,0.9989866537000001,3.8366233973900306,-6.6510925,14.717158,1557.0456636737338,10.742689333520845,4.679376135432514,2.8915060290434225,24.721523874190794,13708.296952322931,walking,1601
2.1573971847499998,2.9353333662130856,-5.755062,11.410167,1318.4382763863034,9.178722828,5.509199627163373,-3.4261026,19.612701,11429.6720479866,1.4413094341500001,4.757615413134512,-7.091625,16.634912,2448.5928260071905,11.002605538670133,5.5876580143273795,1.834577432865782,27.493424323385366,15196.703150380095,walking,1601
2.1901977569500004,2.8682296104943585,-4.912902,11.4837885,1294.1439902080265,9.4477053883,4.5076999298324685,0.65780693,19.612701,10937.530217495038,0.869831423876,3.945776110292059,-7.0808516,17.201141,1617.0064327388166,10.7035132004181,4.915612272446287,2.6046964145971985,25.591990786029353,13848.68064044188,walking,1601
2.1620778705199997,2.8871154885010646,-3.2519245,11.280281,1292.666220369561,9.323171017500002,4.588529032803602,-1.3365631,19.612701,10776.557051958474,0.87737917557,4.484959618521587,-10.344747,17.311275,2068.3508369695496,10.852878453038294,4.881501919124603,2.1606433591800314,26.20775824666683,14137.574109297582,walking,1601
2.01404436916,2.7179429231243657,-4.687847,9.998186,1136.9716316973304,9.4467836853,4.979982053340812,-1.8285716,19.612701,11379.394103593086,0.8022311443899999,4.566133422898587,-8.085219,17.186777,2128.4653500383743,10.940790519131586,5.1978447038578,2.962703755818166,24.983028188834314,14644.83108532879,walking,1601
2.25088479065,2.7054470945338474,-2.6683378,11.106702,1231.2731882287915,9.226343598000001,5.265377909741953,-7.311892,19.612701,11257.237867543014,0.8964369876299999,4.282268540959261,-5.4402246,19.612701,1895.8044891111615,10.826296857989853,5.186857107930543,2.2208313159303072,27.74230238714517,14384.315544882966,walking,1601
1.9981827709800004,2.6503637643701823,-3.7672763,11.92492,1094.691818889293,9.189993518800001,5.187355169298478,-4.0078936,19.612701,11109.554799150917,1.27290721234,4.78136081888445,-5.741296,19.612701,2425.308993878694,10.79835387540608,5.476405746444322,1.608538769734015,27.880786123631424,14629.555611918902,walking,1601
1.9311930207900003,2.7383031608847146,-3.4793737,11.492168,1115.282764245011,9.496283775,4.634842358591942,-3.1376014,19.612701,11144.635158743638,0.6592254790200001,4.215533058367719,-8.3821,12.287642,1802.7590008718332,10.917277096999989,4.6536430853236,2.819912616311989,23.340980079182415,14062.676923860483,walking,1601
1.9937834269,2.8993452245422313,-3.8391025,11.577761,1229.731305714619,9.246167511600001,5.386727157403066,-1.3413515,19.612701,11421.827482618803,0.8375336548699999,4.750802511951618,-9.27394,16.58284,2304.588588553005,10.928301549184637,5.517071670471958,2.4293316550665556,25.83619267642005,14956.147376886427,walking,1601
1.8108125552999998,2.5275063104240685,-4.8021703,8.970475,960.3447378173267,9.7001680038,4.5649921908538085,-0.56682724,19.612701,11472.402146747598,0.9244012595500003,4.118409463625352,-7.1347213,19.612701,1764.6201233635704,10.890294663883124,4.8591423998171415,2.733530116978384,27.999421386587656,14197.367007928495,walking,1601
2.053997619008,3.020540630513714,-3.292626,14.074315,1325.133526246888,9.1055560053,5.351926861155701,-1.3515269,19.612701,11126.784008154322,1.2573928344999998,5.149370846921038,-8.828619,19.612701,2783.189665818104,10.838709168983831,5.935125329693608,1.6054776093924856,27.931299056912447,15235.107200219312,walking,1601
1.88935435714,2.7152446360753157,-5.474941,9.633071,1086.8487786242317,9.3829123548,4.654098856162115,-0.842759,19.612701,10948.30740591587,0.8160456923000001,3.9767178110236117,-8.025963,19.612701,1632.2072274948684,10.608472929185815,4.937379200013781,1.9829058893513756,27.85542963211801,13667.363412034969,walking,1601
1.69186860534,3.195228219226688,-5.275025,9.503783,1296.9807916948243,9.3637766165,5.190540293546014,-1.8028339,19.612701,11435.260397724767,1.117092641092,4.536637496725295,-8.471284,15.958551,2162.316494770891,10.99859974545874,5.315916683219276,2.6599732547558617,25.452407204067978,14894.557684190484,walking,1601
1.90355199528,3.3113527645898007,-5.823297,12.812571,1447.8916758975417,9.335985938300002,5.471196176543957,-1.5239093,19.612701,11679.528116634228,0.89640108341,5.146208884754235,-9.231443,19.612701,2702.2166129006814,11.162853951785111,5.833294866145028,1.5967362287822418,28.341257364150433,15829.63640543245,walking,1601
1.7980215237060002,2.591449494100392,-2.8634653,10.763732,988.1335775378492,9.809978066000001,5.111081272939142,-3.9510314,19.612701,12209.75899162044,0.7407899306999998,4.251182455050656,-8.413823,19.612701,1844.0596464895723,11.086006103869805,5.272378071298302,1.883942049631713,27.736562628917007,15041.952215647863,walking,1601
1.5859431386700005,3.319511430644462,-5.018845,12.712014,1342.4180215891902,9.31295966765,5.250659533429503,-4.185065,19.612701,11402.494905190977,1.2477202572000001,4.768978940637014,-9.968259,19.612701,2407.253437510418,11.084001158878309,5.3810912821432195,1.5919332588356272,27.826352612019026,15152.166364290586,walking,1601
1.7234601150799997,2.961829762839943,-4.396951,9.824607,1165.5025956875634,9.328611871080001,5.34703518708162,-1.8788497,19.612701,11532.78768802248,0.8070135557399999,4.693145919030104,-6.4392056,18.996794,2245.6633310283955,10.880562971439053,5.600584887559635,1.6302000881387324,27.378650443029404,14943.953614738437,walking,1601
1.41651747434,3.0513974018212378,-6.6492968,11.489774,1122.4437597913557,9.676495367300001,4.578537169084317,-0.8098387,19.612701,11438.793517597815,0.7650492052300001,4.283993481391082,-8.321048,18.738817,1875.4374433538328,11.003189588932537,4.850967421731847,2.651089355749694,27.79231611564612,14436.674720743002,walking,1601
1.30856292816,2.2800069574954036,-4.559757,6.191406,685.8784345919846,9.435297466000002,4.394883835806758,0.5033809,19.612701,10814.669216283919,1.23549787026,4.190855294058645,-7.1646485,17.27237,1891.4090402198979,10.600861019521146,4.664643777553631,2.6398048674070687,26.250389687763747,13391.956691095802,walking,1601
0.5378938347100002,2.755790006506766,-5.768936,9.1532135,780.7764551781961,-9.649259222,3.684366240232544,-18.817627,-0.7526398,10654.701257959568,0.27827804393,3.660978580667237,-8.561188,15.427933,1334.6175196156762,10.614903715478997,3.8957074847467275,2.6227579471355003,25.67193445511495,12770.095232753441,walking,1602
0.4339326564299999,2.2556213602339947,-5.7570953,7.3641815,522.5246993852813,-9.922086648,3.823328611842271,-18.072983,-2.0371246,11291.946670781032,0.20390351315999994,4.139233544497327,-6.6497803,16.298752,1700.3498435211977,10.849098068321661,4.197796829652994,3.486198158769447,23.55225297863586,13514.82121368751,walking,1602
0.6399084512400001,2.483569420510656,-9.150085,7.7009277,651.5918721799055,-9.7138716205,4.339721586846806,-18.127441,2.901001,11300.415347638602,-0.05011763763000001,4.0877247718972995,-7.5351105,12.947433,1654.4910650276613,10.898861494518714,4.177839682888534,2.493296717065255,21.016369080962555,13606.49828484617,walking,1602
0.5321276863,2.3500304910279257,-7.5575256,7.754898,575.0576750200335,-9.924583724,3.6046288634157255,-17.770874,-2.2333221,11136.077784522575,0.6894912721500001,4.11395782926146,-5.991638,14.660446,1723.080074510327,10.903414429949041,3.951436142108324,3.051273110464237,23.431779403073143,13434.215534052937,walking,1602
0.2540432859059999,2.8039006497805614,-11.151794,8.7435,784.7778256415372,-9.774716764,3.8970021044168734,-18.877228,-1.6487274,11057.98469642339,0.23767531205999995,4.100604858075293,-10.712265,16.237122,1670.330015401281,10.83514715398672,4.231974433067492,2.9554655130975864,25.86074502768347,13513.092537466206,walking,1602
0.7045605474400002,2.0672409661392352,-6.2790527,6.911804,472.7155924972389,-9.892367861000002,4.068366058134193,-19.095703,1.0387878,11424.502825649426,0.35808578835000004,3.950872297599281,-7.29245,14.533783,1558.1523424636289,10.82315714781809,4.193908155395883,2.778666230831871,23.605519782910118,13455.370760610293,walking,1602
1.0471331803200001,2.5441028141424678,-4.4306946,10.549561,750.4222434965426,-9.6970666746,4.310481254672557,-18.670547,-0.37727356,11242.754825205257,0.5275265657,4.487063764987301,-6.9392242,16.85527,2021.0688096270633,10.87691939012172,4.696343232952609,2.6012035386692847,25.64870940682016,14014.245878328864,walking,1602
0.9235049403600002,2.8676314081121035,-11.08551,12.994934,899.3938168732423,-10.015784130999998,4.648116320641012,-18.303696,1.8636932,12170.486723569868,0.510304404375,4.534192563902725,-8.219849,16.768875,2061.3723769609787,11.29478283978513,4.896959454098748,2.5917519137301106,26.96604178982711,15131.252917404088,walking,1602
